gene	min0	min5	min10	min30	min60	min120	min180	min240	autocor.adj	DESeq.adj
YJR125C	341.508388	387.0038205	433.7545477	465.55091	490.6316991	385.1222863	326	404.6758018	NA	NA
YJR126C	337.7243616	500.3448484	558.8563321	620.3283068	553.6229301	655.3835398	546	786.1492811	0.103925641	0.282323464
YJR127C	334.8863417	484.4888497	548.6020875	534.4085708	451.4371554	346.0845496	219	193.125214	0.026539335	5.92E-05
YJR128W	20	20	20	20	20	20	20	20	NA	NA
YJR129C	215.6895082	133.8951003	143.5594248	87.13845567	135.7810979	219.9626313	165	203.3615328	0.317268396	0.833985099
YJR130C	306.9791466	293.6296059	320.9578568	489.3159434	472.4342324	401.6382518	329	414.9121206	NA	NA
YJR131W	258.2598059	212.0005754	333.7756626	403.3962073	349.2513807	338.5772926	226	330.2918855	NA	NA
YJR132W	656.0555876	573.1649907	480.4113607	361.9597389	426.240663	457.9426796	412	399.2164318	NA	NA
YJR133W	785.6584938	667.7137238	522.9664759	554.5174451	623.6131867	579.5602437	702	668.0904047	NA	NA
YJR134C	775.7254244	711.7581646	778.8098793	1024.333874	942.0688544	891.8621366	590	1001.794396	NA	NA
YJR135C	69.0584829	72.23288304	73.8305613	73.73253941	53.89249762	110.3566785	123	95.53897513	0.181608754	0.43195318
YJR135W-A	574.2260154	623.0820237	620.8945121	749.5125907	844.7823977	1094.558077	978	820.9527649	NA	NA
YJR136C	98.38468797	98.65954757	99.46617287	112.7315685	135.0811953	154.6494951	84	93.49171138	NA	NA
YJR137C	358.5365071	402.8598193	452.212188	578.2824785	1271.023061	625.3545116	306	487.2487732	0.190301787	0.412788623
YJR138W	261.5708291	306.5493085	304.0383531	363.1784586	336.6531345	302.5424588	251	299.5829292	NA	NA
YJR139C	2859.304994	2919.852801	3092.680179	4135.115805	5156.88211	3456.341142	3857	3032.680039	NA	NA
YJR140C	305.5601367	245.4743505	237.3857631	218.7601789	307.9571292	302.5424588	221	333.0215705	NA	NA
YJR140W-A	0	0	0	0	0	0	0	0	NA	NA
YJR141W	147.577032	108.6429542	115.8729643	101.1537318	146.979539	210.2031972	87	151.4975177	0.794468388	0.938973824
YJR142W	193.9313561	166.7816161	226.106094	372.318856	383.5466064	393.380269	320	403.9933806	0.051424635	0.037052841
YJR143C	1445.971111	1329.554855	1334.077226	1216.28222	1230.428712	1229.688704	1095	1130.089592	NA	NA
YJR144W	1068.514472	973.0885139	924.9328652	1022.505794	842.68269	669.6473282	661	626.4627084	NA	NA
YJR145C	12141.5219	10261.18021	9375.455861	6220.954503	7456.761943	8581.545525	10610	8862.604786	NA	NA
YJR146W	35.47524807	25.2521461	36.91528065	42.04582826	29.39590779	41.28991373	20	34.12106255	0.85557339	0.901246503
YJR147W	531.6557177	560.8325472	452.7249002	237.6503336	341.5524524	474.4586451	349	440.8441281	0.253653488	0.681287502
YJR148W	1101.1517	974.2630323	1240.250887	3863.341321	4484.975646	1949.634654	2685	2213.092117	0.116655749	0.205593286
YJR149W	46.82732745	63.42399487	76.39412246	143.19956	171.4761288	104.3508729	93	68.92454635	0.064932585	0.114482184
YJR150C	20	20	20	20	130.1818774	4406.009158	6905	11004.72509	0.015289342	1.12E-16
YJR151C	67.63947298	93.96147388	76.90683469	84.70101635	176.3754467	395.6324461	896	1792.038205	0.010426668	3.32E-56
YJR151W-A	20	20	20	20	20	20	20	20	NA	NA
YJR152W	91.28963836	94.54873309	151.2501082	199.8700242	160.2776877	241.7336768	353	438.7968644	0.008769356	2.41E-07
YJR153W	90.34363174	98.65954757	74.85598577	104.8098907	107.0850927	131.3769982	126	123.5182464	NA	NA
YJR154W	45.88132083	44.04444088	53.83478428	32.90543081	81.88860027	43.54209085	35	109.1874002	0.974063604	0.39746166
YJR155W	89.39762512	69.29658699	114.3348276	119.4345266	141.3803184	138.8842553	145	161.0514152	0.054214262	0.099533116
YJR156C	20	20	20	20	20	20	20	23.20232253	NA	NA
YJR157W	0	0	0	0	0	0	0	0	NA	NA
YJR158W	0	0	0	0	0	0	0	0	NA	NA
YJR159W	20	20	20	20	20	20	20	20	NA	NA
YJR160C	20	20	20	20	20	20	20	20	NA	NA
YJR161C	53.92237706	69.8838462	95.87718725	134.0591626	51.79278992	90.83781021	47	123.5182464	0.833239112	0.829045264
YJR162C	20	20	20	20	20	20	20	20	NA	NA
YKL001C	157.9831047	266.6156821	255.8434034	461.2853912	2013.619684	739.4648187	706	832.5539262	0.067197126	0.014221597
YKL002W	1551.923852	1407.073071	1616.068953	1973.107129	1605.576487	1553.251482	1828	1817.970213	NA	NA
YKL003C	114.9398037	133.3078411	155.8645183	227.2912165	189.6735955	177.9219919	204	139.2139352	NA	NA
YKL004W	1122.436849	1138.108352	993.6363042	776.3244232	841.9827874	1502.95286	1928	1409.199883	0.079340505	0.363177277
YKL005C	263.4628423	325.9288625	231.2332163	263.2434465	297.4585907	234.2264197	249	236.1177528	NA	NA
YKL006C-A	59.12541344	71.05836462	73.31784907	101.7630916	88.18772337	90.08708451	76	88.03234137	NA	NA
YKL006W	2768.488359	3676.829925	3712.036554	2834.132569	3767.575515	3945.063576	3354	3044.963622	NA	NA
YKL007W	193.4583528	223.7457597	299.9366553	430.2080399	373.0480679	292.7830246	172	327.5622005	0.240984545	0.97513291
YKL008C	665.988657	879.7142992	946.4667789	1890.843552	2615.535891	2535.200703	2597	2208.997589	0.013181147	1.20E-07
YKL009W	1464.41824	968.3904402	637.8140157	397.9119689	849.6817157	1030.746392	675	761.5821161	0.225024233	0.818906739
YKL010C	346.7114244	364.1007113	398.3774037	418.6302031	626.412797	544.2761356	487	555.4908983	NA	NA
YKL011C	71.42349944	99.834066	77.93225915	136.4966019	154.6784672	120.1161127	98	55.95854258	0.230325521	0.018001671
YKL012W	443.6771025	500.9321076	532.7080083	567.3140016	678.2055869	511.9949303	658	664.6782984	NA	NA
YKL013C	667.8806702	783.9910477	890.0684335	1277.218203	1406.804159	1071.28558	1059	1151.24465	0.035515874	0.337877717
YKL014C	729.8441035	575.5140275	440.4198067	231.5567353	511.6287761	505.2383989	669	440.8441281	0.311428648	0.973037464
YKL015W	307.4521499	253.6959795	256.3561156	290.055279	354.1506986	391.1280919	335	401.9461168	NA	NA
YKL016C	738.3581631	695.3149067	791.6276851	656.8898966	641.1107509	521.0036387	494	457.9046594	NA	NA
YKL017C	192.9853495	173.2414675	235.8476264	230.3380157	194.5729135	213.9568257	230	259.3200754	NA	NA
YKL018C-A	239.8126769	277.1863479	263.5340869	303.4611953	324.0548883	197.4408602	171	212.233009	NA	NA
YKL018W	209.0674619	233.1419071	223.0298206	224.2444174	250.5651188	237.2293225	141	221.1044853	NA	NA
YKL019W	635.7164453	652.4449842	697.2886345	651.4056581	629.2124072	542.7746842	408	484.5190882	NA	NA
YKL020C	418.1349239	510.328255	376.3307778	421.0676424	388.4459244	353.5918067	180	383.520743	0.237984761	0.114306171
YKL021C	696.2608687	649.5086882	458.3647348	304.6799149	637.611238	622.3516088	608	400.5812743	0.366003756	0.891748864
YKL022C	315.9662094	303.6130125	272.2501948	324.7887893	334.5534268	305.5453616	297	297.5356654	NA	NA
YKL023C-A	525.979678	512.0900326	518.3520658	413.7553245	471.7343298	493.9775134	281	397.169168	NA	NA
YKL023W	269.6118853	302.438494	404.0172382	451.5356339	492.7314068	349.0874525	422	428.5605456	NA	NA
YKL024C	804.5786261	631.3036526	614.2292531	526.486893	459.8359862	548.7804898	567	484.5190882	NA	NA
YKL025C	136.6979559	176.1777635	168.6823241	170.6207524	119.6833389	133.6291754	129	214.2802728	NA	NA
YKL026C	52.50336714	73.40740147	104.0805829	210.8385011	160.2776877	117.8639356	179	121.4709827	0.08498995	0.320638445
YKL027W	701.9369084	618.38395	532.7080083	530.7524118	475.9337452	463.1977595	443	486.5663519	NA	NA
YKL028W	1175.886223	1125.775909	997.7380021	987.1629243	1104.44625	1141.853796	1008	1205.83835	NA	NA
YKL029C	1283.730977	701.1874988	416.3223318	388.7715714	538.9249762	830.3026289	220	765.6766436	0.698434229	0.607477387
YKL030W	20	24.07762768	20	20	20	23.27249683	26	20	NA	NA
YKL031W	20	20	20	20	20	37.53628521	48	55.95854258	0.036661547	1.90E-07
YKL032C	379.3486526	308.8983454	248.6654322	291.2739987	287.6599548	357.3454352	275	386.250428	NA	NA
YKL033W	200.5534024	199.0808728	179.9619932	163.9177942	282.0607343	173.4176377	137	198.584584	0.698434229	0.849431596
YKL033W-A	727.479087	815.1157859	883.4031745	992.037803	979.1636905	954.9230958	1012	830.5066624	NA	NA
YKL034W	176.903237	186.1611701	238.9238998	266.2902456	230.2679444	194.4379574	233	244.3068078	NA	NA
YKL035W	770.522388	1369.488482	1887.293723	3815.201895	2152.200392	1319.775788	1270	1518.387283	0.098504947	0.817742006
YKL036C	48.71934068	99.834066	90.2373527	127.9655643	117.5836312	67.56531338	39	99.63350264	0.364089343	0.851587076
YKL037W	27.90719514	81.62903043	70.75428792	35.95222996	42.69405655	54.80297641	100	56.64096383	0.559399674	0.881090291
YKL038W	284.7479911	321.818048	366.5892454	323.5700696	244.2659957	199.6930373	185	144.6733052	0.01151866	8.06E-05
YKL039W	404.8908313	585.4974341	576.8012602	567.3140016	482.2328683	373.110675	295	432.6550731	NA	NA
YKL040C	393.0657486	387.0038205	500.4071377	407.0523663	417.8418322	403.1397032	387	385.5680068	NA	NA
YKL041W	533.0747276	683.5697225	555.2673465	846.4008036	818.1861002	866.3374627	836	715.177471	NA	NA
YKL042W	155.6180882	182.0503556	189.7035256	134.6685224	188.9736929	141.1364324	139	148.0854115	NA	NA
YKL043W	549.6298434	2211.618191	2298.488933	861.6347994	735.5975973	471.4557423	590	515.9104657	0.177042602	0.022451432
YKL044W	87.50561189	443.3807049	530.6571594	187.0734678	178.4751544	107.3537757	49	77.11360136	0.122440165	0.004634906
YKL045W	415.7699073	398.1617456	433.2418354	410.7085253	508.8291658	542.7746842	412	489.2960369	NA	NA
YKL046C	2049.050328	2171.097306	2232.349055	2644.012302	2307.578762	2314.487346	2548	2822.494294	NA	NA
YKL047W	123.9268666	169.130653	129.2034823	150.511878	235.1672623	331.0700356	205	270.2388154	0.111268283	0.021927333
YKL048C	205.7564388	224.9202781	238.9238998	215.7133798	279.261124	213.9568257	210	221.7869066	NA	NA
YKL049C	301.7761102	249.585165	302.5002165	274.2119234	370.9483602	318.3076986	287	290.7114529	NA	NA
YKL050C	78.04554574	85.1525857	75.88141023	75.5606189	103.5855798	88.5856331	61	91.44444763	NA	NA
YKL051W	405.3638346	479.790776	373.7672166	337.5853457	286.9600522	244.7365796	158	163.098679	0.010762391	2.82E-08
YKL052C	166.4971643	187.3356885	155.8645183	199.2606644	282.7606368	273.2641563	232	311.1840904	NA	NA
YKL053C-A	90.81663505	103.3576213	138.4323024	210.2291413	202.2718417	148.6436894	140	173.3349977	0.051617178	0.699119669
YKL053W	20	20	20	20	20	20	20	20	NA	NA
YKL054C	1012.700081	707.6473501	727.0259439	680.6549299	753.7950641	620.0994317	207	800.4801274	0.55622713	0.20785923
YKL055C	54.86838367	51.67881063	54.86020875	31.07735132	61.59142585	57.05515352	44	50.49917257	NA	NA
YKL056C	29292.62183	30082.94038	34244.04993	25578.48822	24509.88797	35322.39511	31321	22886.36149	NA	NA
YKL057C	501.8565093	483.3143313	441.4452311	471.6445083	576.7197148	508.9920275	384	464.7288719	NA	NA
YKL058W	1312.111175	1581.489057	2008.806522	2500.812742	2017.819099	2176.353817	2273	1969.46773	NA	NA
YKL059C	126.7648864	193.2082807	194.3179357	181.5892293	160.9775903	116.3624842	119	233.3880678	0.399464433	0.157640446
YKL060C	19173.18907	18538.5988	21470.3374	32221.72908	25978.28356	15449.18427	15742	17063.26096	0.133394477	0.369696115
YKL061W	195.350366	254.2832387	215.3391371	276.6493627	309.3569344	283.0235905	272	306.4071417	NA	NA
YKL062W	113.0477905	116.8645831	138.9450147	333.9291867	255.4644368	281.5221391	191	227.2462766	0.10409825	0.222618244
YKL063C	427.59499	454.5386299	528.0935982	602.6568717	482.2328683	468.4528394	534	419.6890693	NA	NA
YKL064W	367.52357	403.4470785	432.7291232	533.7992109	489.231894	483.4673535	287	451.0804469	NA	NA
YKL065C	759.1703086	889.1104466	1362.789111	2046.230309	1529.287108	1452.654238	1516	1837.078008	0.048436411	0.436305895
YKL065W-A	20	31.71199743	32.8135828	81.6542172	72.78986691	51.04934789	49	38.8980113	0.083845938	0.325552674
YKL066W	20	30.53747901	35.37714396	74.95125907	49.69308222	44.29281655	20	42.31011756	0.297316632	0.938580772
YKL067W	488.1394134	682.9824633	855.716714	1616.022269	1125.443327	789.7634408	1117	1197.649295	0.116633884	0.704842893
YKL068W	526.9256846	433.3972983	458.3647348	366.8346176	509.5290684	486.4702563	184	350.764523	0.353741959	0.34481551
YKL068W-A	183.5252833	255.4577571	231.7459285	304.6799149	243.5660931	264.2554479	263	234.7529103	NA	NA
YKL069W	448.8801389	355.8790823	348.131605	605.094311	452.8369605	537.5196042	706	416.2769631	0.401977915	0.479897873
YKL070W	143.3200022	129.7842858	137.406878	135.8872421	182.6745698	202.6959401	93	179.476789	0.828237412	0.970984093
YKL071W	50.61135391	37.58458955	59.47461883	66.42022145	85.38811311	82.57982747	60	78.47844386	0.107039527	0.443545586
YKL072W	212.8514884	192.0337622	133.8178924	139.543401	254.7645342	284.5250419	240	295.4884017	0.10988124	0.361506337
YKL073W	417.6619206	554.3726959	525.0173248	639.8278213	566.9210788	606.586369	631	850.9792999	0.056144853	0.05109615
YKL074C	347.1844277	299.502198	320.4451445	260.8060072	480.8330632	502.9862218	343	456.5398169	NA	NA
YKL075C	346.2384211	369.3860442	409.6570728	488.0972237	475.2338426	495.4789648	370	413.5472781	NA	NA
YKL076C	42.09729437	39.9336264	29.73730941	45.70198724	30.09581036	51.80007359	80	40.94527506	0.416999564	0.651452768
YKL077W	561.454926	678.2843896	734.2039152	951.2106944	769.8928231	861.0823827	797	886.465205	NA	NA
YKL078W	726.5330804	194.9700583	78.95768362	43.87390775	195.272816	240.9829511	144	147.4029902	0.164240615	0.760525071
YKL079W	358.5365071	334.7377507	366.0765331	440.567157	446.5378374	456.4412282	275	380.791058	NA	NA
YKL080W	2252.914754	1945.002509	1843.200471	2348.472784	2460.157521	2115.545035	2123	2210.362432	NA	NA
YKL081W	6515.620561	5901.955078	5394.245385	3980.338408	3349.733683	4298.655382	4082	4526.500158	NA	NA
YKL082C	1869.782075	1431.737958	1059.776182	725.1381975	1159.03865	1324.280142	789	936.2819563	0.208731513	0.445887334
YKL083W	45.40831752	32.88651586	27.68646049	24.37439319	21.69697956	33.78265669	87	25.93200754	0.406527709	0.834849231
YKL084W	85.14059536	111.5792502	82.033957	94.45077362	140.6804159	139.634981	125	113.9643489	NA	NA
YKL085W	1180.616256	1257.909232	1505.835823	1923.748983	1193.333876	1005.221718	1165	1206.520772	NA	NA
YKL086W	27.43419184	32.29925665	20	44.48326758	20	20.26959401	30	20	0.918231439	0.706701725
YKL087C	341.9813914	335.3250099	338.3900726	385.7247723	328.2543037	343.0816468	324	338.4809405	NA	NA
YKL088W	347.657431	424.5884101	373.7672166	449.7075544	419.9415399	379.8672063	315	356.9063142	NA	NA
YKL089W	259.2058125	202.0171688	163.5552018	192.5577062	249.8652162	223.7162599	186	223.1517491	NA	NA
YKL090W	195.8233693	171.4796898	204.059468	232.1660952	254.7645342	169.6640092	171	229.2935403	NA	NA
YKL091C	109.7367673	173.8287267	253.7925545	526.486893	270.1623907	160.6553007	166	180.1592102	0.122440165	0.746802516
YKL092C	197.7153826	210.826057	269.1739214	319.9139107	347.151673	219.2119056	215	212.233009	NA	NA
YKL093W	122.0348533	120.3881384	137.406878	175.495631	166.5768108	153.1480437	77	116.6940339	0.230325521	0.536853313
YKL094W	879.3131487	1093.476652	982.3566351	1533.149332	1458.596948	2029.211579	2111	2243.118652	0.018506356	9.56E-08
YKL095W	118.7238302	97.48502915	88.18650378	135.8872421	82.58850284	112.6088556	54	134.4369864	0.973589705	0.691498038
YKL096C-B	20	20	20	20	20	20	20	20	NA	NA
YKL096W	708.5589547	986.5954757	1509.424809	3510.52198	2926.29263	527.0094444	286	172.6525765	0.03980102	0.000495421
YKL096W-A	14131.44682	15379.7315	13233.10269	10139.13821	8622.099716	4958.543276	1536	504.3093044	0.00747705	2.01E-53
YKL097C	20	20	20	20	20	20	20	20	NA	NA
YKL098W	230.3526108	244.2998321	217.9026983	237.6503336	272.9620009	315.3047958	201	322.7852517	NA	NA
YKL099C	427.59499	305.3747901	208.1611659	159.0429156	325.4546934	387.3744634	296	240.2122803	0.217463395	0.955638702
YKL100C	503.7485225	748.1682358	936.2125343	1304.639396	1029.556675	790.5141666	699	820.9527649	0.063182933	0.885309144
YKL100W-A	0	0	0	0	0	0	0	0	NA	NA
YKL101W	831.0668113	853.8748939	981.3312107	980.4599662	1071.550829	720.6966761	912	734.285266	NA	NA
YKL102C	20	20	20	20	20	20	20	20	NA	NA
YKL103C	252.5837662	316.5327151	499.8944255	1078.566899	685.2046126	331.8207613	564	650.3474521	0.172525095	0.913074998
YKL104C	978.6438433	905.5537045	923.9074408	987.7722842	993.1617418	721.4474018	625	743.8391635	NA	NA
YKL105C	333.9403351	471.569147	522.9664759	646.5307794	572.5202994	553.284844	390	743.8391635	0.505938306	0.729121508
YKL106C-A	20	20	20	20	20	20	20	20	NA	NA
YKL106W	629.5674023	395.2254495	466.5681305	407.0523663	664.9074381	637.3661229	418	633.9693421	NA	NA
YKL107W	20	20	20	20	56.69210788	22.52177113	20	27.29685004	0.427276773	0.912252707
YKL108W	325.4262756	240.7762768	292.7586841	205.3542627	306.5573241	292.7830246	189	260.0024966	NA	NA
YKL109W	209.0674619	843.3042281	360.4366986	349.7725423	214.1701853	152.397318	105	119.4237189	0.093372975	0.000626366
YKL110C	323.061259	288.344273	186.11454	146.2463592	196.6726212	249.2409338	176	302.3126142	0.328849447	0.509289796
YKL111C	20	20	20	20	20	20	20	20	NA	NA
YKL112W	567.603969	571.403213	589.619066	513.6903365	595.6170841	506.7398504	314	449.7156044	NA	NA
YKL113C	856.60899	716.4562383	779.8353038	706.2480428	912.6729467	698.9256306	561	569.1393233	NA	NA
YKL114C	641.392485	628.3673566	559.8817565	745.2470719	784.590777	713.189419	643	760.8996948	NA	NA
YKL115C	20	20	20	20	20	20	40	20	1	0.922529774
YKL116C	242.1776935	228.4438334	211.2374393	188.9015472	293.9590779	237.9800482	162	225.8814341	NA	NA
YKL117W	2093.985642	2520.516537	2678.408696	3693.939288	4103.528747	2897.050493	3788	3283.128638	NA	NA
YKL118W	74.73452259	76.34369753	106.6441441	126.7468446	135.0811953	115.6117585	86	96.22139638	NA	NA
YKL119C	460.2322182	537.929438	609.1021308	701.982524	716.0003255	731.9575616	509	479.0597182	NA	NA
YKL120W	1338.126357	1246.164047	1479.687499	1010.318598	1107.945763	1229.688704	838	1777.024937	0.918439201	0.159949182
YKL121W	65.74745975	109.8174726	133.3051801	141.9808403	130.8817799	102.0986958	49	91.44444763	0.207506651	0.607047436
YKL122C	1613.887285	1419.405515	1407.907787	1606.272511	1553.083795	1620.816795	1609	1551.143503	NA	NA
YKL123W	32.63722822	28.18844216	20	24.37439319	35.69503089	25.52467394	41	22.51990128	0.731916206	0.937264279
YKL124W	87.50561189	159.7345056	134.8433168	151.1212378	135.0811953	150.1451408	112	195.1724778	0.969818763	0.708762473
YKL125W	504.6945291	390.5273758	271.7374826	269.3370448	454.2367656	536.7688785	461	500.8971982	NA	NA
YKL126W	375.5646262	472.7436655	621.4072243	956.6949328	517.9278992	656.1342655	671	731.555581	0.252199312	0.775854343
YKL127W	439.893076	453.9513707	371.2036554	241.3064926	428.3403707	304.7946359	455	388.980113	NA	NA
YKL128C	757.7512987	782.22927	785.4751383	816.542172	689.404028	760.4851384	761	651.0298734	NA	NA
YKL129C	145.2120154	202.6044281	236.3603386	336.3666261	275.0617086	189.1828775	192	213.5978515	0.112367315	0.902904522
YKL130C	359.955517	395.2254495	373.7672166	417.4114834	529.8262428	530.7630729	376	453.1277106	NA	NA
YKL131W	20	20	20	20	20	20	20	20	NA	NA
YKL132C	64.80145313	70.47110541	40.50426627	77.99805822	57.39201045	63.81168486	66	58.68822758	NA	NA
YKL133C	153.726075	267.2029413	440.4198067	638.6091017	379.347191	433.919457	360	346.6699955	0.063775814	0.730744349
YKL134C	182.5792767	182.0503556	221.4916839	259.5872875	277.1614163	177.9219919	273	251.1310203	NA	NA
YKL135C	245.4887166	213.7623531	208.6738781	246.1813713	254.0646316	242.4844025	137	260.0024966	NA	NA
YKL136W	53.92237706	59.9004396	96.90261171	110.903489	117.5836312	107.3537757	169	134.4369864	0.02015085	0.037929839
YKL137W	87.50561189	118.6263608	147.1484104	188.2921874	168.6765185	174.1683634	140	202.6791115	0.068183356	0.487536459
YKL138C	76.15353251	101.0085844	137.406878	154.1680369	145.5797338	124.6204669	172	222.4693278	0.016462297	0.08741011
YKL138C-A	193.4583528	192.0337622	262.5086624	272.9932038	345.0519653	350.5889039	395	302.3126142	0.022382998	0.008333687
YKL139W	251.6377596	210.826057	197.394209	268.1183251	306.5573241	243.9858539	279	321.4204092	NA	NA
YKL140W	332.9943285	497.9958116	591.6699149	871.3845567	613.8145508	680.157488	671	785.4668598	0.065409181	0.49092451
